"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"8341133",4603796006,"EUT8968","NY","PAS","11/14/2014",36,"4DSD","LEXUS","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1005A","","","","","EB GRAND CENTRAL PKW","Y @ 164TH PL","01/05/0001 12:00:00 PM",1180,"B","T","","","","BK",NA,2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8298105",5082655164,"GPN4831","NY","PAS","09/08/2014",7,"SUBN","LEXUS","V",0,13610,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0954A","","","","","QUEENS BLVD (W/B) @","BROADWAY","01/05/0001 12:00:00 PM",1111,"D","T","","","","WH",NA,2015,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10009463",8018935907,"HWN1668","PA","PAS","05/17/2015",20,"4DSD","NS/OT","T",11620,11065,24810,"01/01/88880088 12:00:00 PM",45,45,45,331666,"T801","A","0133A","","BX","R","650","Baychester Ave","","01/05/0001 12:00:00 PM",408,"d","","YYYYYYY","","","GREY",NA,0,"",0,"F 21","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7336269",4606493513,"DDM6933","NY","PAS","04/23/2015",36,"SUBN","HYUND","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0745A","","","","","NB MAIN ST @ REEVES","AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","BL",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2757753",7006627953,"GPW5856","NY","PAS","02/27/2015",20,"4DSD","HONDA","T",39595,6940,7240,"01/01/20160430 12:00:00 PM",109,109,109,341921,"T401","L","0924A","","Q","F","23-19","College Point Blvd","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0800A","0600P","BK",NA,2011,"",0,"Y 41","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6737449",1369093998,"61212JY","NY","COM","07/14/2014",46,"VAN","CHEVR","P",13610,16910,16210,"01/05/0001 12:00:00 PM",34,34,34,903106,"0034","0000","1006A","0933A","NY","","4761","BROADWAY","","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","WH",0,2008,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7015724",4003511130,"CPE7711","NY","PAS","07/10/2014",5,"SUBN","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0953A","","","","","NB 1ST AVE @ ST MARK","S PL","01/05/0001 12:00:00 PM",1111,"C","T","","","","GY",NA,2003,"",0,"","BUS LANE VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8906727",7580724273,"39011MD","NY","COM","07/24/2014",21,"VAN","FORD","T",24240,14490,51590,"01/01/20151031 12:00:00 PM",107,107,107,353398,"T402","M","0736A","","Q","F","6909","164th St","","01/05/0001 12:00:00 PM",408,"d1","","YY YY","0730A","0800A","WHITE",NA,2007,"",0,"F 42","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"202634",8022112586,"GDP7142","NY","PAS","01/13/2015",21,"SUBN","NISSA","T",14280,37530,37580,"01/01/20161219 12:00:00 PM",69,69,69,352979,"T302","Q","1121A","","K","O","8320","Avenue N","","01/05/0001 12:00:00 PM",408,"d1","","Y","1100A","1230A","GY",NA,2011,"",0,"T 32","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8967776",1380906647,"T642496C","NY","PAS","06/07/2015",40,"SDN","TOYOT","X",74660,36320,9020,"01/01/20160228 12:00:00 PM",46,46,163,955632,"0163","0000","1054P","","BX","F","81","W 182 ST","","01/05/0001 12:00:00 PM",408,"F2","","BBBBBBB","ALL","ALL","BLACK",0,2013,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6189826",1364270377,"BLANKPLATE","99","999","12/15/2014",21,"SUBN","JEEP","P",55730,85730,85330,"01/01/20160318 12:00:00 PM",79,79,79,922324,"0079","0000","1105A","","K","F","475A","LEXINGTON","","01/05/0001 12:00:00 PM",408,"D1","","YBBYBBB","1100A","1230P","BR",0,1998,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6832097",5081898429,"FZC3348","NY","PAS","07/30/2014",7,"4DSD","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0232P","","","","","KINGS HWY (E/B) @ NO","STRAND AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","GY",NA,2013,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4334986",7175053174,"EXM3710","NY","PAS","11/13/2014",71,"CONV","MITSU","T",42350,56300,29150,"01/01/20160330 12:00:00 PM",120,120,120,348538,"T303","A","0737A","","R","F","141","Oxford Pl","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","GY",NA,1999,"",0,"04-A","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11418272",7071147784,"96459MB","NY","COM","12/31/2014",14,"VAN","CHEVR","T",15710,35650,35670,"01/01/88888888 12:00:00 PM",24,24,24,355677,"T103","I","0950A","","NY","F","700","Columbus Ave","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0700A","1000A","WHITE",NA,2011,"",0,"43 7","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"507192",7912483354,"G15EJJ","NJ","PAS","05/20/2015",16,"4DSD","NISSA","T",34070,10910,10065,"01/01/88888888 12:00:00 PM",10,10,10,351268,"T502","J","0215P","","NY","F","409","W 15th St","","01/05/0001 12:00:00 PM",408,"k2","","YYYYY","0600A","0600P","GREY",NA,0,"",0,"03 6","16A-No Std (Com Veh) Non-COM","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5825084",7052012662,"GPF3161","NY","PAS","07/16/2014",14,"4DSD","HYUND","T",42820,0,0,"01/01/20160424 12:00:00 PM",52,52,52,345999,"T720","D","0407P","","BX","I","E","Jerome Ave","250ft S/of E 233rd S","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0400P","0700P","GY",NA,2006,"",0,"A 62","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6082811",7794296778,"FZE3858","NY","PAS","07/12/2014",70,"PICK","FORD","T",36940,0,0,"01/01/20140621 12:00:00 PM",108,108,108,331777,"T401","N","0215P","","Q","I","N","Queens Plaza South","80ft W/of 46th St","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","BK",NA,2008,"",0,"K 41","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2057127",7753138042,"JSD8760","PA","PAS","12/18/2014",21,"SUBN","ME/BE","T",16620,10620,49820,"01/01/20151088 12:00:00 PM",47,47,47,358618,"T202","A","0816A","","BX","F","814","Burke Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y","0800A","0830A","BLACK",NA,0,"",0,"11A","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3983211",7066636120,"Y99EYM","NJ","PAS","01/22/2015",38,"2DSD","BMW","T",15350,45290,32900,"01/01/88888888 12:00:00 PM",1,1,1,354109,"T105","J","0810A","","NY","F","297","Church St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","OTHER",NA,0,"",0,"126","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11466740",7178737955,"48454JS","NY","COM","11/19/2014",69,"VAN","CHEVR","T",21705,0,0,"01/01/20160531 12:00:00 PM",6,6,6,361274,"T101","E","0546P","","NY","I","N","Great Jones St","20ft E/of Broadway","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0800A","0600P","WH",NA,2004,"",0,"57 1","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8204498",4602193031,"GJN2946","NY","PAS","09/15/2014",36,"4DSD","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0851A","","","","","EB HILLSIDE AV. MANO","R RD - WINCHSTR BV","01/05/0001 12:00:00 PM",1180,"B","T","","","","GR",NA,1995,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8132260",4607881790,"XGDF3558","NY","SRF","06/08/2015",36,"SUBN","CADIL","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1241P","","","","","EB ATLANTIC AVE @ ES","SEX ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","BK",NA,2004,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1776922",7326754123,"FHN9332","NY","PAS","04/16/2015",70,"SUBN","FORD","T",35490,14510,15710,"01/01/20150331 12:00:00 PM",20,20,20,352009,"T103","E","0846A","","NY","F","20","W 86th St","","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","GY",NA,2015,"",0,"46 7","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4044205",7185931680,"FSX8627","NY","PAS","08/28/2014",38,"4DSD","NISSA","T",26130,56820,52120,"01/01/20151026 12:00:00 PM",40,40,40,353015,"T201","E","1038A","","BX","F","231B","E 149th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","BK",NA,2012,"",0,"09 2","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4620108",8029550637,"XBTW73","NJ","PAS","03/06/2015",82,"DELV","ISUZU","T",10610,34530,34550,"01/01/88880088 12:00:00 PM",14,14,14,350408,"T106","M","1125A","","NY","F","526","7th Ave","","01/05/0001 12:00:00 PM",408,"k1","","","","","WHITE",NA,0,"",0,"64 6","82-Unaltered Commerc Vehicle","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9570212",7028198546,"EMB2103","NY","PAS","07/11/2014",38,"SUBN","NISSA","T",53790,21040,21140,"01/01/20141105 12:00:00 PM",106,106,106,358921,"T402","R","0613P","","Q","F","117-19","Liberty Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","GY",NA,2005,"",0,"24 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2751717",8006260734,"16162MC","NY","COM","09/03/2014",38,"VAN","CHEVR","T",35210,14510,15710,"01/01/88888888 12:00:00 PM",20,20,20,358929,"T103","R","0256P","","NY","F","49","W 72nd St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","WHITE",NA,2011,"",0,"41 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8834333",7083845451,"EFE6895","NY","PAS","02/09/2015",38,"SUBN","DODGE","T",33030,54830,73650,"01/01/20160604 12:00:00 PM",90,90,90,358167,"T301","A","0826A","","K","F","171","Division Ave","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0800A","0700P","GOLD",NA,2009,"",0,"14 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4760421",7541596504,"GMW4682","NY","PAS","07/19/2014",21,"4DSD","INFIN","T",38430,86030,75430,"01/01/20160516 12:00:00 PM",77,77,77,355251,"T301","O","0812A","","K","O","973","Eastern Pky","","01/05/0001 12:00:00 PM",408,"d1","","Y  YY","0800A","0930A","GY",NA,2013,"",0,"L 31","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6306956",8024648805,"GTA7838","NY","PAS","06/17/2015",38,"4DSD","FORD","T",68090,13440,47180,"01/01/20160922 12:00:00 PM",112,112,112,356951,"T401","N","0229P","","Q","F","64-19","Woodhaven Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","GY",NA,2007,"",0,"A 41","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4677493",7711528085,"EPH4843","NY","PAS","12/25/2014",71,"4DSD","TOYOT","T",18730,24890,10210,"01/01/20160228 12:00:00 PM",19,19,19,361312,"T103","R","0345P","","NY","O","177","E 87th St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","WH",NA,2009,"",0,"09 7","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3586125",8006457591,"T630294C","NY","OMT","09/18/2014",14,"4DSD","LINCO","T",34710,10410,10510,"01/01/20141231 12:00:00 PM",14,14,14,358873,"T106","GP","0144P","","NY","F","31","W 47th St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","BLACK",NA,2011,"",0,"99 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5694210",1375323180,"T625930C","NY","PAS","11/22/2014",46,"SDN","TOYOT","P",16910,29190,30490,"01/01/20150131 12:00:00 PM",34,34,162,954807,"0162","0000","0700P","","NY","F","151","DYCKMAN ST","","01/05/0001 12:00:00 PM",408,"D","","BBBBBBB","ALL","ALL","WHITE",0,2010,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5824248",7358721070,"XART74","NJ","PAS","06/26/2014",37,"VAN","FORD","T",13610,37050,37070,"01/01/88880088 12:00:00 PM",33,33,33,358233,"T103","K","1018A","0913A","NY","F","3933","Broadway","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","WHITE",NA,0,"122-8462",0,"22 7","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5882229",8013478701,"88816PA","NY","IRP","04/19/2015",53,"TRAC","PETER","T",0,0,0,"01/01/20150831 12:00:00 PM",102,102,102,355712,"T402","J","1050A","","Q","I","N","Atlantic Ave","0ft E/of 125th St","01/05/0001 12:00:00 PM",408,"f6","","","","","BLUE",NA,1994,"",0,"19 4","53-Safety Zone","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5467678",8019352892,"67693JV","NY","COM","01/19/2015",14,"VAN","CHEVR","T",10020,29320,27960,"01/01/88888888 12:00:00 PM",52,52,52,361267,"T201","X","0225P","","BX","O","3510","Bainbridge Ave","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0700A","0700P","WHITE",NA,2008,"",0,"U 21","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7380530",4602299180,"L29180","NY","PSD","09/17/2014",36,"BUS","ORION","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0139P","","","","","EB NORTHERN BV. 106","ST - 114 ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","BLWH",NA,1999,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11742983",8002191237,"GLS8469","NY","PAS","11/29/2014",21,"4DSD","MERCU","T",22680,21780,21880,"01/01/20160213 12:00:00 PM",62,62,62,333002,"T302","M","0810A","","K","F","303","Brighton Beach Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y","0800A","0830A","WH",NA,2003,"",0,"N 32","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"475060",8017789439,"GJT3799","NY","PAS","06/17/2015",38,"SUBN","CHRYS","T",73650,78830,33030,"01/01/20150814 12:00:00 PM",90,90,90,358668,"T301","H","0202P","","K","F","346","Roebling St","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0830A","0700P","GY",NA,2013,"",0,"14 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11273982",7403165949,"GFK7238","NY","PAS","10/02/2014",83,"VAN","FORD","T",9520,21720,27240,"01/01/20150605 12:00:00 PM",48,48,48,359613,"T201","J","1117A","","BX","F","2320","Arthur Ave","","01/05/0001 12:00:00 PM",408,"j1","","","","","DKB",NA,2013,"",0,"58 2","83-Improper Registration","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3126371",8013008514,"49544JM","NY","COM","12/22/2014",19,"UTIL","GMC","T",22220,61620,16420,"01/01/88888888 12:00:00 PM",45,45,45,355086,"T202","F","0306P","","BX","F","1757","Crosby Ave","","01/05/0001 12:00:00 PM",408,"c3","","YYYYYYY","","","WHITE",NA,0,"",0,"06P","19-No Stand (bus stop)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1152219",1366050393,"GFP7908","NY","PAS","08/17/2014",71,"SUBN","BMW","P",68720,26550,76950,"01/01/20150514 12:00:00 PM",41,41,41,930403,"0041","0000","1010A","","BX","O","998","TIFFANY ST","","01/05/0001 12:00:00 PM",408,"J6","","BBBBBBB","ALL","ALL","WHITE",0,2013,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9186580",7753123816,"EDV1322","NY","PAS","08/27/2014",40,"4DSD","MAZDA","T",49920,76950,16420,"01/01/20160208 12:00:00 PM",45,45,45,357730,"T202","B","0840A","","BX","O","1720","Mayflower Ave","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","GY",NA,2003,"",5,"06A","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4495608",7310188640,"DXA3019","NY","PAS","08/04/2014",71,"SUBN","TOYOT","T",57630,27530,29830,"01/01/20141211 12:00:00 PM",76,76,76,357743,"T302","I","0113P","","K","F","155","Luquer St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","PURPL",NA,0,"",0,"55 3","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2873474",7991035347,"10748MA","NY","COM","10/06/2014",16,"VAN","DODGE","T",27120,20430,12950,"01/01/20151231 12:00:00 PM",1,1,1,346157,"T105","J","0918A","0756A","NY","F","50","New St","","01/05/0001 12:00:00 PM",408,"k2","","YYYYY","0700A","0700P","GY",NA,2014,"",0,"116","16-No Std (Com Veh) Com Plate","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3202599",7741919726,"GPL5790","NY","PAS","11/03/2014",38,"SUBN","ROVER","T",34050,10910,33390,"01/01/20150426 12:00:00 PM",6,6,6,361117,"T105","E","0917P","","NY","F","408","W 14th St","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0400P","1100P","BK",NA,2004,"",0,"086","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6726218",4601012879,"GEP2482","NY","PAS","06/25/2014",36,"4DSD","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0248P","","","","","NB MCGUINNES BV. DRI","GGS AV - CAYLER ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3741048",8006976004,"GUD7844","NY","PAS","01/11/2015",40,"SUBN","JEEP","T",5380,5680,5780,"01/01/20161103 12:00:00 PM",78,78,78,361356,"T302","P","0109P","","K","F","461","3rd St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","GY",NA,2001,"",3,"56 3","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11201825",1384794335,"92579MD","NY","COM","05/28/2015",21,"SUBN","FORD","X",91930,64230,60330,"01/01/20160531 12:00:00 PM",60,60,0,538189,"KS13","0000","0933A","","K","O","2815","W 32 ST","","01/05/0001 12:00:00 PM",408,"D1","","YBBYBBB","0900A","1030A","WHITE",0,2010,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2872444",7981194120,"26SK11","NY","MOT","12/26/2014",38,"MCY","NS/OT","T",35110,0,0,"01/01/20150430 12:00:00 PM",20,20,20,358878,"T103","Q","0203P","","NY","I","N","W 67th St","2ft E/of Columbus Av","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","GREY",NA,0,"",0,"34 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9577972",7288769720,"FLP6092","NY","PAS","03/25/2015",38,"SUBN","HYUND","T",30490,30590,11810,"01/01/20150905 12:00:00 PM",34,34,34,359326,"T103","N","0128P","","NY","F","39","Sherman Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BL",NA,2014,"",0,"11 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3228615",7063799460,"028YSN","FL","PAS","08/09/2014",31,"SUBN","LINCO","T",34330,13610,10510,"01/01/20150688 12:00:00 PM",14,14,14,359575,"T102","L","0327P","","NY","F","52","W 28th St","","01/05/0001 12:00:00 PM",408,"l3","","Y","0800A","0700P","RED",NA,0,"",0,"17 6","31-No Stand (Com. Mtr. Zone)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5381548",7540638679,"GGF4886","NY","PAS","01/28/2015",38,"2DSD","TOYOT","T",42730,26830,41930,"01/01/20150708 12:00:00 PM",79,79,79,358930,"T301","H","0612P","","K","F","1096","Fulton St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","GY",NA,0,"",0,"09 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4338679",7001820805,"GKW7194","NY","PAS","11/16/2014",71,"4DSD","ME/BE","T",52390,29290,61390,"01/01/20151028 12:00:00 PM",109,109,109,356351,"T401","P","1145A","","Q","F","41-60","Kissena Blvd","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","GY",NA,2007,"",0,"05 4","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"671780",7635176705,"CRC8084","NY","PAS","03/20/2015",21,"4DSD","CHEVR","T",22140,18040,18290,"01/01/20151022 12:00:00 PM",102,102,102,346343,"T402","D","1220P","","Q","O","89-48","134th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1200A","0130P","GY",NA,1998,"",0,"21 4","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10031781",7928382003,"42087JM","NY","COM","01/12/2015",14,"VAN","GMC","T",21230,28490,15500,"01/01/88888888 12:00:00 PM",1,1,1,341171,"T101","A","0947A","","NY","F","49","Fulton St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","WHITE",NA,1995,"",0,"02 1","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2615098",7455110650,"GNY3466","NY","PAS","11/07/2014",50,"4DSD","NISSA","T",0,0,0,"01/01/20160731 12:00:00 PM",102,102,102,361295,"T402","P","0519P","","Q","I","N","101st Ave","0ft W/of 126th St","01/05/0001 12:00:00 PM",408,"e5","","","","","GY",NA,0,"",0,"H 42","50-Crosswalk","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11655878",7086165360,"HGP2208","PA","PAS","06/24/2015",37,"4DSD","CHRYS","T",30800,27100,45440,"01/01/20160588 12:00:00 PM",1,1,1,356512,"T105","E","1200P","1113A","NY","F","9","Spruce St","","01/01/20150624 12:00:00 PM",408,"h1","","Y","0800A","0700P","GOLD",NA,0,"111-3057",0,"101","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2438114",8007492161,"CNF4576","NY","PAS","03/28/2015",71,"4DSD","NISSA","T",34150,10410,10510,"01/01/20150729 12:00:00 PM",13,13,13,361839,"T102","L","0835A","","NY","O","21","W 19th St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","BLUE",NA,2004,"",0,"99 6","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11138371",7046191992,"Z53AXF","NJ","PAS","07/05/2014",38,"SUBN","CHRYS","T",25090,31490,19890,"01/01/88888888 12:00:00 PM",1,1,1,356962,"T101","F","0410P","","NY","F","188","Ludlow St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BLACK",NA,0,"",0,"76 1","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"638364",7785025368,"DBK7182","NY","PAS","09/05/2014",16,"4DSD","BMW","T",34530,11720,11110,"01/01/20141022 12:00:00 PM",14,14,14,356181,"T106","B","0116P","","NY","F","554","W 38th St","","01/05/0001 12:00:00 PM",408,"k2","","Y","0800A","1000P","BK",NA,2002,"",0,"CC1","16A-No Std (Com Veh) Non-COM","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4422876",7739945687,"AR649A","NJ","PAS","01/29/2015",14,"VAN","INTER","T",33390,0,0,"01/01/88888888 12:00:00 PM",6,6,6,358117,"T105","N","0244P","","NY","I","E","Washington St","10ft N/of Perry St","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","GREEN",NA,0,"",0,"Y 99","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9751487",7451172156,"GCL9088","NY","PAS","09/26/2014",38,"2DSD","MINI","T",54580,61390,54790,"01/01/20141104 12:00:00 PM",109,109,109,358123,"T803","B","0911P","","Q","F","41-79","Main St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","1000P","RD",NA,2010,"",0,"K 42","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10894402",7897587083,"GTE9478","NY","PAS","04/24/2015",9,"SUBN","GMC","T",34510,10810,0,"01/01/20160926 12:00:00 PM",14,14,14,341298,"T106","L","0429P","","NY","X","","W 37th St","8th Ave","01/05/0001 12:00:00 PM",408,"e1","","","","","BL",NA,2014,"",0,"CC1","09-Blocking the Box","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9392148",8012897064,"DEJ3771","NY","PAS","05/16/2015",70,"4DSD","NISSA","T",50690,0,0,"01/01/20150513 12:00:00 PM",113,113,113,357055,"T402","R","0255P","","Q","I","W","Inwood St","15ft S/of 133rd Ave","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","BR",NA,1999,"",0,"M 42","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3671024",7887194570,"12929TR","NY","TRC","01/09/2015",10,"TRAC","FRUEH","T",10910,34570,97880,"01/01/20150331 12:00:00 PM",14,14,14,355233,"T106","J","0143P","","NY","O","543","9th Ave","","01/05/0001 12:00:00 PM",408,"b","","YYYYYYY","","","RD",NA,1999,"",0,"99 6","10-No Stopping","","","",NA,NA,NA,NA,NA,NA,NA,NA
"121988",7953544581,"58630ME","NY","COM","02/05/2015",38,"VAN","CHEVR","T",26670,64720,36620,"01/01/88888888 12:00:00 PM",44,44,44,361294,"T201","H","1056A","","BX","F","231","E 167th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","WHITE",NA,2008,"",0,"62 2","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
