"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"8990612",8024497438,"8D15D","NY","OMT","04/06/2016",21,"TAXI","TOYOT","T",12940,9140,61090,20161130,108,108,108,356499,"T401","B","0937A","","Q","F","39-26","62nd St","",0,408,"d1","","Y","0900A","1030A","YW","",2014,"",0,"41-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2584828",7949937609,"XV855J","NJ","PAS","09/09/2015",40,"DELV","HINO","T",13430,24080,24390,20101188,9,9,9,362626,"T101","D","0354P","","NY","F","2","Bond St","",0,408,"e2","","YYYYYYY","","","WHITE","",0,"",0,"55 1","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427894",7492466833,"GFN5304","NY","PAS","09/22/2015",14,"4DSD","TOYOT","T",8440,39595,39615,20170414,109,109,109,338645,"T740","E","0441P","","Q","F","132-01","34th Ave","",0,408,"c","","YYYYYYY","","","BK","",2013,"",0,"03 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6199200",7491536797,"DMX1867","NY","PAS","01/17/2016",40,"4DSD","TOYOT","T",45930,40030,25330,20160411,83,83,83,357052,"T301","M","0706A","","K","F","1127","Greene Ave","",0,408,"e2","","YYYYYYY","","","GY","",2002,"",5,"O 31","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833251",7291587050,"THEBOSS","NY","PAS","08/11/2015",70,"4DSD","SUZUK","T",20790,23640,23790,88888888,113,113,113,355205,"T402","L","0902A","","Q","F","155-55","115th Ave","",0,408,"j3","","","","","BLACK","",0,"",0,"N 42","70-Reg. Sticker Missing (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3315457",5088763566,"3F69E","NY","OMT","10/06/2015",7,"TAXI","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0705P","","","","","8TH AVE (N/B) @ 57TH","ST",0,1111,"D","T","","","","YW","",2012,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3365364",7123344996,"29242BB","NY","OMR","10/20/2015",40,"BUS","INTER","T",17690,0,0,20160228,107,107,107,353083,"T402","L","0606A","","Q","I","S","87th Rd","2ft E/of 139th St",0,408,"e2","","YYYYYYY","","","YW","",1990,"",0,"F 42","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9981943",8148021480,"ETP5758","NY","PAS","05/09/2016",21,"4DSD","HONDA","T",81330,64330,5280,20170701,84,84,84,357368,"T301","O","1003A","","K","F","469","State St","",0,408,"d1","","Y","0930A","1100A","GY","",2004,"",0,"05 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3338834",7048254439,"63633JM","NY","COM","10/14/2015",14,"VAN","INTER","T",10010,17070,17090,88888888,9,9,9,356492,"T101","N","0214P","","NY","F","73","1st Ave","",0,408,"c","","YYYYYYY","","","BROWN","",1996,"",0,"N 15","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770631",5087760909,"GAW6314","NY","PAS","08/08/2015",7,"SUBN","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0223P","","","","","BEACH CHANNEL DR (W/","B) @ B 140TH ST",0,1111,"D","T","","","","BK","",2015,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4648310",8029627762,"84527MC","NY","COM","10/24/2015",38,"UTIL","DODGE","T",17910,0,0,20160430,18,18,18,346166,"T106","D","0825A","","NY","I","N","E 46th St","70ft E/of Madison Av",0,408,"h1","","Y","0800A","1200A","WH","",2014,"",0,"34 6","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8985184",8035287242,"11446MH","NY","COM","04/09/2016",38,"VAN","FORD","T",67030,19230,80430,20170831,77,77,77,353983,"T301","A","0812A","","K","O","676","Nostrand Ave","",0,408,"h1","","Y","0800A","0700P","WH","",2015,"",0,"10 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2884093",4611498037,"T660516C","NY","OMT","10/20/2015",36,"SUBN","TOYOT","V",0,0,0,0,NA,0,0,0,"","","1009A","","","","","WB EASTERN PKWY @ RO","CKAWAY AVE",0,1180,"B","T","","","","BK","",2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9517631",8233003438,"GSC6587","NY","PAS","04/27/2016",38,"4DSD","HONDA","T",51090,24790,24840,20160826,103,103,103,361840,"T402","B","0915A","","Q","F","173-12","Jamaica Ave","",0,408,"h1","","Y","0900A","0700P","BK","",2008,"",0,"19 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6239103",7660616298,"21361JU","NY","COM","01/06/2016",85,"VAN","FORD","T",18810,10010,45590,20170430,19,19,19,351212,"T800","B2","0013A","0855P","NY","F","421","E 91st St","",20160105,408,"k5","","","","","BL","",2005,"",0,"A 77","85-Storage-3 hour Commercial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3052240",7866796981,"XV333U","NJ","PAS","10/16/2015",14,"VAN","FRUEH","T",34730,0,0,88880088,18,18,18,355073,"T102","X","1030A","","NY","I","S","W 48th St","25ft W/of 5th Ave",0,408,"c","","YYYYYYY","","","WHITE","",0,"",0,"99 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7274370",4616954069,"HDS7935","NY","PAS","03/07/2016",36,"4DSD","ME/BE","V",0,0,0,0,NA,0,0,0,"","","0741A","","","","","EB ATLANTIC AVE @ ES","SEX ST",0,1180,"B","T","","","","BK","",2016,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3369049",7151195096,"CKX1948","NY","PAS","10/22/2015",38,"4DSD","TOYOT","T",5780,6030,6130,20160429,68,68,68,361800,"T302","H","0235P","","K","F","341","7th Ave","",0,408,"h1","","Y","0900A","0700P","GY","",2012,"",0,"59 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622548",7453154753,"13285TC","NY","TRA","07/03/2015",19,"TRAC","INTER","T",51090,26840,26840,20160331,105,105,105,361021,"T402","C","0159P","","Q","O","217-19","Jamaica Ave","",0,408,"c3","","YYYYYYY","","","RED","",1999,"",0,"15 4","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582277",7663823370,"165LDW","CT","PAS","08/18/2015",38,"4DSD","AUDI","T",23190,23090,21240,88880088,6,6,6,356986,"T800","A2","0902P","","NY","F","647","Hudson St","",0,408,"h1","","Y","0700A","1100P","SILVE","",0,"",0,"D 77","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269227",4610969634,"FBA5360","NY","PAS","10/09/2015",36,"SUBN","FORD","V",0,0,0,0,NA,0,0,0,"","","1140A","","","","","EB BEACH CHANNEL DR","@ BEACH 104TH ST",0,1180,"B","T","","","","WH","",2008,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6193507",7453970040,"DRW9054","NY","PAS","01/15/2016",38,"4DSD","PONTI","T",59990,12840,51790,20160518,112,112,112,361843,"T402","G","0921P","","Q","F","95-20","Queens Blvd","",0,408,"h1","","Y","0830A","1000P","GY","",2006,"",0,"43 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77765",4608829105,"GEM6719","NY","PAS","07/24/2015",36,"SUBN","ME/BE","V",0,0,0,0,NA,0,0,0,"","","0931A","","","","","EB GRAND CENTRAL PKW","Y @ 164TH PL",0,1180,"B","T","","","","WH","",2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6702933",8023998754,"PCX1306","GA","PAS","02/18/2016",38,"SUBN","JEEP","T",40930,13880,65030,20121188,63,63,63,363086,"T302","R","0512P","","K","F","1246","Flatbush Ave","",0,408,"h1","","Y","0900A","0700P","TAN","",0,"",0,"11 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7699349",4616871954,"BXSCAN","NY","SRF","03/03/2016",36,"SUBN","KIA","V",0,0,0,0,NA,0,0,0,"","","0231P","","","","","WB E 135TH ST @ ALEX","ANDER AVE",0,1180,"B","T","","","","GY","",2016,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6470904",4616182000,"PNA2031","GA","PAS","02/10/2016",36,"4S","NISSA","V",0,0,0,0,NA,0,0,0,"","","0138P","","","","","NB BOSTON RD @ ELY A","VE",0,1180,"B","T","","","","BLK","",2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294451",1385061777,"SEANM","NY","PAS","08/15/2015",46,"SDN","HONDA","P",20090,60810,56370,20170613,106,106,106,946845,"0106","0000","0739P","0739P","Q","F","110-26","107 ST","",20150815,408,"F2","","BBBBBBB","ALL","ALL","GRAY","0",2014,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2629705",8024573271,"EMZ7046","NY","PAS","08/31/2015",21,"SUBN","TOYOT","T",18740,43890,61090,20161103,115,115,115,357710,"T401","A","0836A","","Q","F","37-50","94th St","",0,408,"d1","","Y","0830A","1000A","GY","",2008,"",0,"19 4","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535694",7025831414,"FZY1043","NY","PAS","07/08/2015",51,"SUBN","ROVER","T",66860,12550,63945,20160530,49,49,49,358190,"T201","R","0635P","","BX","F","1512","Stillwell Ave","",0,408,"e3","","","","","BK","",2001,"",0,"Z 21","51-Sidewalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3066263",8015089748,"HAA8165","NY","PAS","10/01/2015",37,"4DSD","KIA","T",24140,18040,51090,20170706,103,103,103,361861,"T402","G","1234P","1222P","Q","F","89-35","162nd St","",0,408,"h1","","Y","0900A","0700P","GY","",2015,"408-1954",0,"03 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7504900",8025298024,"GYF9319","NY","PAS","03/04/2016",37,"4DSD","MINI","T",57790,58590,23040,20170827,109,109,109,361130,"T401","D","1044A","1032A","Q","O","144-14","Northern Blvd","",0,408,"h1","","Y","0900A","1000P","WH","",2016,"406-3044",0,"06-A","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9723787",7096770859,"51778A","CT","APP","05/13/2016",51,"DELV","INTER","T",13550,0,0,20160088,1,1,1,361901,"T105","E","1230P","","NY","I","W","Bridge St","40ft S/of Whitehall",0,408,"e3","","","","","WHITE","",0,"",0,"078","51-Sidewalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4901025",4614572704,"GFW3907","NY","PAS","12/21/2015",36,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0102P","","","","","NB MAIN ST @ REEVES","AVE",0,1180,"B","T","","","","BK","",2004,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9250804",4619999544,"HES7982","NY","PAS","05/18/2016",36,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0808A","","BX","","","SB UNIVERSITY AVE @","W BURNSIDE AVE",0,1180,"B","T","","","","BL","",0,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4421972",7495061236,"99677ME","NY","COM","11/17/2015",19,"UTIL","INTER","T",33920,12550,9920,88888888,52,52,52,361369,"T201","G","1046A","","BX","O","3399","Fort Independence St","",0,408,"c3","","YYYYYYY","","","WHITE","",2013,"",0,"54 2","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3193043",1387049525,"EJA3917","NY","PAS","09/21/2015",21,"SUBN","LINCO","S",42820,20130,26910,20160702,44,44,0,528388,"BX06","0000","0148A","","BX","F","1703","JEROME AVE","",0,408,"D1","","YBBYBBB","1200A","0300A","WHITE","0",2005,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4205174",4612919658,"FFZ4305","NY","PAS","11/18/2015",36,"PICK","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0723A","","","","","EB NORTHERN BV 91 ST","- 95 ST",0,1180,"B","T","","","","WH","",2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7157198",8045184279,"CGX4589","NY","PAS","02/13/2016",38,"SUBN","ACURA","T",65590,64780,25040,20170126,107,107,107,362587,"T402","B","0441P","","Q","F","178-13","Union Tpke","",0,408,"h1","","Y","0900A","0700P","GY","",2006,"",0,"43 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9528322",8298510197,"GZL9189","NY","PAS","05/14/2016",21,"4DSD","INFIN","T",13430,45030,26730,20171208,77,77,77,330760,"T802","A","0051A","","K","F","1006","Atlantic Ave","",0,408,"d1","","Y Y Y","1200A","0300A","BK","",2012,"",0,"O 31","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857013",7445927050,"GWK5530","NY","PAS","08/25/2015",38,"SUBN","HONDA","T",59990,16040,16190,20170319,112,112,112,359572,"T402","B","1250P","","Q","O","116-32","Queens Blvd","",0,408,"h1","","Y","1200A","0700P","BK","",2006,"",0,"05 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377129",1385349888,"ERH8986","NY","PAS","08/06/2015",21,"SDN","MAZDA","S",18830,85030,68630,20170323,73,73,0,533758,"KN16","0000","0815A","","K","O","47","BELMONT AVE","",0,408,"D1","","YBBYBBB","0800A","0900A","SILVE","0",2006,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7738839",4617692680,"9G28H","NY","OMT","03/22/2016",36,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0917A","","","","","EB ATLANTIC AVE @ ES","SEX ST",0,1180,"B","T","","","","YW","",2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6526538",7036386046,"HES2914","NY","PAS","02/24/2016",14,"PICK","DODGE","T",47020,0,0,88888888,46,46,46,358860,"T801","A","0218A","","BX","I","E","Loring Pl","200ft S/of E 183rd S",0,408,"c","","YYYYYYY","","","GREY","",0,"",0,"K 21","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6329063",8039125765,"92786JU","NY","COM","01/11/2016",47,"VAN","FRUEH","T",34550,10610,10810,88888888,14,14,14,341298,"T106","X","0129P","","NY","F","205","W 39th St","",0,408,"l2","","Y","0700A","0700P","BROWN","",2006,"",0,"CC1","47-Double PKG-Midtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304567",8019336448,"G23DKT","NJ","PAS","07/07/2015",37,"4DSD","NISSA","T",24020,44620,29320,88888888,52,52,52,361897,"T201","P","0228P","0222P","BX","O","3475","Dekalb Ave","",0,408,"h1","","Y","0830A","0700P","RED","",0,"207-3004",0,"31 2","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3069392",8015092528,"GZL5018","NY","PAS","10/22/2015",37,"SUBN","NISSA","T",20640,0,0,20170805,106,106,106,361861,"T402","G","1103A","1049A","Q","I","E","113th St","30ft N/of Liberty Av",0,408,"h1","","Y","0900A","0700P","RD","",2012,"444-3026",0,"24 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598627",7706989082,"EAS9634","NY","PAS","08/04/2015",37,"4DSD","BMW","T",10780,5430,5580,20170627,68,68,68,361386,"T302","H","0632P","0626P","K","F","479","84th St","",0,408,"h1","","Y","0830A","0700P","WH","",2006,"309-1460",0,"23 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474732",4608480595,"EKF4594","NY","PAS","06/25/2015",36,"SUBN","GMC","V",0,0,0,0,NA,0,0,0,"","","0715A","","","","","SB AMSTERDAM AVE @ W","129TH ST",0,1180,"B","T","","","","BK","",2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8517724",8029145780,"XX600N","NJ","PAS","04/13/2016",21,"VAN","GMC","T",17530,0,0,88880088,13,13,13,361074,"T102","F","0736A","","NY","I","S","E 27th St","40ft W/of Park Ave S",0,408,"d1","","Y","0730A","0800A","WHITE","",0,"",0,"19 6","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473816",7727960536,"HAL7011","NY","PAS","09/19/2015",74,"4DSD","TOYOT","T",29830,81330,13430,20170930,88,88,88,355141,"T802","A","0023A","","K","O","125","Court St","",0,408,"j2","","","","","BK","",2005,"",0,"T 31","74B-Covered Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872788",7554319838,"GBT5121","NY","PAS","08/13/2015",21,"4DSD","TOYOT","T",67620,76950,50020,20160925,43,43,43,362268,"T201","H","1224P","","BX","F","1309","Taylor Ave","",0,408,"d1","","Y  Y","1130A","0100P","GR","",0,"",0,"12 2","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10495473",8122506963,"31160PC","NY","IRP","06/08/2016",47,"TK","INTER","T",45602,34430,34450,20161130,14,14,14,345058,"T102","C","0723A","","NY","F","1","Penn Plz","",0,408,"l2","","Y","0700A","0700P","BL","",2014,"",0,"21 6","47-Double PKG-Midtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3715283",4611439744,"R34BJY","NJ","PAS","10/19/2015",36,"4 DR","ME/BE","V",0,0,0,0,NA,0,0,0,"","","0130P","","","","","SB GRAND CONCOURSE @","E 203RD ST",0,1180,"B","T","","","","RED","",1999,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5430546",7497160126,"54814JX","NY","COM","12/23/2015",38,"VAN","FORD","T",25390,18470,18490,20160430,19,19,19,357737,"T103","O","0927A","","NY","F","948","Madison Ave","",0,408,"h1","","Y","0900A","0700P","RED","",2008,"",0,"22 7","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5328713",5089602281,"ESK4320","NY","PAS","11/30/2015",7,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0847A","","","","","HORACE HARDING EXPWY","(W/B) @ UTOPIA PKWY",0,1111,"D","T","","","","GY","",2009,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6469574",4616107695,"GWH8071","NY","PAS","02/09/2016",36,"VAN","FORD","V",0,0,0,0,NA,0,0,0,"","","1017A","","","","","SB BROADWAY @ W 196T","H ST",0,1180,"B","T","","","","GY","",1995,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713650",7805123676,"FDX7214","NY","PAS","07/28/2015",24,"4DSD","CHRYS","T",0,0,0,20160805,20,20,20,352070,"T103","Q","0304P","","NY","I","N","W 84th St","350ft W/of Columbus",0,408,"d5","","YYYYY","0700A","0400P","WH","",2007,"",0,"39 7","24-No Parking (exc auth veh)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8987117",8038273485,"63169JM","NY","COM","04/08/2016",20,"DELV","GMC","T",10410,17190,17210,88888888,6,6,6,363111,"T101","H","0548P","1200P","NY","O","35","5th Ave","",20160408,408,"d","","YYYYYYY","","","BROWN","",1986,"",0,"54 1","20-No Parking (Com Plate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5715812",4615504690,"GCP1434","NY","PAS","01/19/2016",36,"SUBN","HONDA","V",0,0,0,0,NA,0,0,0,"","","0224P","","","","","SB WHITE PLAINS RD @","RANDALL AVE",0,1180,"B","T","","","","BL","",2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9119578",8238012065,"BGK2487","TX","PAS","04/11/2016",40,"SUBN","JEEP","T",64790,19890,62990,20160088,103,103,103,359572,"T402","B","0736A","","Q","O","106-09","Sutphin Blvd","",0,408,"e2","","YYYYYYY","","","SILVE","",0,"",0,"39 4","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4187248",4612615049,"56358KA","NY","COM","11/09/2015",36,"VAN","FORD","V",0,0,0,0,NA,0,0,0,"","","1130A","","","","","SB FRANCIS LEWIS BLV","D @ STATION RD",0,1180,"B","T","","","","BL","",2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10550957",8271539700,"NWK73C","NJ","PAS","06/03/2016",21,"4DSD","TOYOT","T",19290,10010,29090,88888888,25,25,25,355156,"T103","A","1207P","","NY","F","446","E 117th St","",0,408,"d1","","Y  Y","1130A","0100P","BLACK","",0,"",0,"A 77","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6917784",7050413926,"FZB2637","NY","PAS","02/01/2016",20,"SUBN","MITSU","T",0,0,0,20160611,40,40,40,345264,"T720","A","0139P","","BX","I","E","Gerard Ave","20ft S/of E 153rd St",0,408,"d","","YYYYYYY","","","GY","",2004,"",0,"C 62","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5814593",7433134773,"GNC2281","NY","PAS","01/19/2016",50,"SUBN","FORD","T",0,0,0,20160427,104,104,104,362177,"T402","S","0424P","","Q","I","N","65th St","0ft E/of Metropolita",0,408,"e5","","","","","BL","",0,"",0,"A 42","50-Crosswalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628671",7921859781,"44469MD","NY","COM","08/14/2015",46,"VAN","FRUEH","T",10510,34930,14490,20160331,18,18,18,351985,"T502","J","0653A","1200P","NY","F","1427","6th Ave","",20150814,408,"F1","","","","","BK","",2011,"",0,"01 6","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3209880",1400184332,"12359MG","NY","COM","10/13/2015",14,"VAN","FR LI","X",54580,61390,54790,20151031,109,109,109,949870,"0109","0000","0448P","","Q","F","41-60","MAIN ST","",0,408,"C","","BBBBBBB","ALL","ALL","BROWN","0",2015,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6572130",7405953360,"HBN3043","NY","PAS","01/29/2016",38,"SUBN","TOYOT","T",36420,27060,27090,20171019,46,46,46,363139,"T201","L","0422P","","BX","F","2101","Grand Concourse","",0,408,"h1","","Y","0830A","0700P","WH","",2001,"",0,"29 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10014502",8245525455,"59394MB","NY","COM","05/20/2016",21,"VAN","CHEVR","T",10510,16510,30790,20160930,1,1,1,358600,"T105","D","0917A","","NY","O","145","6th Ave","",0,408,"d1","","Y  Y","0900A","1030A","WH","",2013,"",0,"125","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556673",7662279960,"56672MA","NY","COM","08/25/2015",20,"VAN","FORD","T",18810,10010,45590,20160430,19,19,19,355209,"T103","A","0239P","0202P","NY","F","422","E 91st St","",20150825,408,"d","","YYYYY","0800A","0600P","GY","",2012,"",0,"CC1","20-No Parking (Com Plate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7917477",7503123163,"EEH9103","NY","PAS","02/25/2016",14,"4DSD","HYUND","T",13430,29830,20110,20160709,84,84,84,357341,"T301","E","0511P","","K","F","225","Atlantic Ave","",0,408,"c","","YYYYYYY","","","GY","",2009,"",0,"05 3","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825358",4610336261,"K196XV","FL","PAS","09/30/2015",36,"4D","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0132P","","","","","EB E GUN HILL RD @ B","ARNES AVE",0,1180,"B","T","","","","BGE","",1997,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7451371",7756744378,"GBK8909","NY","PAS","02/26/2016",21,"2DSD","ACURA","T",46190,14240,14390,20160902,104,104,104,353398,"T402","N","0740A","","Q","F","6810","Fresh Pond Rd","",0,408,"d1","","Y","0730A","0800A","GY","",2001,"",0,"B 42","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6192222",7467186137,"DM412P","NY","PAS","01/14/2016",21,"SUBN","JEEP","T",14490,58190,45490,20161020,104,104,104,361864,"T402","C","1126A","","Q","F","58-05","69th Ave","",0,408,"d1","","Y  Y","1100A","1230A","BK","",2015,"",0,"26 4","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68700",4608609117,"GSR4625","NY","PAS","07/13/2015",36,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0941A","","","","","SB BAYCHESTER AVE @","CRAWFORD AVE",0,1180,"B","T","","","","BK","",2001,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9295835",7053877796,"GTR1884","NY","OMS","05/07/2016",38,"2DSD","FORD","T",17270,10210,10110,20160930,13,13,13,363115,"T102","N","1210P","","NY","F","224","E 14th St","",0,408,"h1","","Y","0800A","0700P","WHITE","",2016,"",0,"12 6","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3884785",7492206422,"GMW2416","NY","PAS","10/23/2015",20,"4DSD","NISSA","T",72130,50630,57030,20160202,90,90,90,356332,"T301","M","0824A","","K","F","21","Powers St","",0,408,"d","","YYYYY","0800A","0600P","BK","",2011,"",0,"A 31","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
