"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"4092610",1398526964,"1510320","99","999","11/05/2015",19,"VAN","","P",13610,16850,32580,0,11,11,6,927447,"0006","0000","0158P","","NY","F","311","BROADWAY","",0,408,"C3","","BBBBBBB","ALL","ALL","WT","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7614766",1400534525,"P805525","IL","PAS","02/26/2016",14,"TRAI","FRUEH","P",59990,52415,51060,0,110,110,504,331811,"T504","0000","0603P","","Q","O","75-28","QUEENS BLVD","",0,408,"C","","BBBBBBB","ALL","ALL","RD","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3827042",7049116397,"GHV1524","NY","PAS","11/02/2015",38,"SUBN","TOYOT","T",17250,10110,10010,20170715,9,9,9,361860,"T101","G","1023A","","NY","F","352","E 13th St","",0,408,"h1","","Y","0900A","0700P","BK","",2010,"",0,"22 1","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8002044",8008682152,"FSM2982","NY","PAS","02/29/2016",20,"SUBN","VOLVO","T",65930,95030,19530,20171102,94,94,94,355112,"T301","D","0807A","","K","F","107","N 3rd St","",0,408,"d","","YYYYY","0800A","0400P","GREEN","",1998,"",0,"14 3","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7054610",7862049524,"18138ME","NY","COM","02/02/2016",89,"PICK","FORD","T",34490,13610,10610,20160331,14,14,14,346204,"T502","J","0855A","","NY","F","147","W 36th St","",0,408,"l4","","YYYYY","0700A","0700P","WH","",2014,"",0,"A 17","89-No Stand Exc Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4583540",8018459459,"DHG2023","NY","PAS","11/02/2015",38,"SUBN","GMC","T",72820,76950,26820,20170623,43,43,43,362278,"T201","B","1109A","","BX","F","1213","Ward Ave","",0,408,"h1","","Y","0900A","0700P","WHITE","",2002,"",0,"03 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10321333",7499747165,"49734JG","NY","COM","06/09/2016",19,"VAN","INTER","T",36420,27300,29220,88888888,52,52,52,330766,"T201","C","1032A","","BX","O","2486","Grand Concourse","",0,408,"c3","","YYYYYYY","","","BROWN","",1998,"",0,"15 2","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10217096",7000736951,"DWA1712","NY","PAS","05/31/2016",21,"4DSD","CHEVR","T",8940,7790,7990,20170123,114,114,114,361783,"T401","A","0853A","","Q","F","30-73","37th St","",0,408,"d1","","Y","0830A","1000A","BLUE","",2011,"",0,"24-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8812339",7061958807,"43554PC","NY","IRP","04/15/2016",47,"TK","HINO","T",34750,0,0,20170331,17,17,17,346109,"T106","A","0743A","","NY","I","S","W 49th St","80ft W/of 6th Ave",0,408,"l2","","Y","0700A","0700P","WH","",2015,"",0,"H 17","47-Double PKG-Midtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447735",1384880320,"AS945W","NJ","PAS","07/01/2015",19,"DELV","MERCU","P",44930,31950,29230,0,90,90,90,927923,"0090","0000","1103A","","K","F","25","GRAHAM AVE","",0,408,"C3","","BBBBBBB","ALL","ALL","WT","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6878013",5090171762,"DDJ8529","NY","PAS","01/14/2016",7,"SUBN","JEEP","V",0,0,0,0,NA,0,0,0,"","","0918A","","","","","5TH AVE (S/B) @ 40TH","ST",0,1111,"D","T","","","","BK","",2015,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7833429",7083904169,"42177JM","NY","COM","03/03/2016",14,"VAN","FRUEH","T",56530,42900,51030,88888888,84,84,84,347616,"T301","A","1059A","","K","O","200","Livingston St","",0,408,"c","","YYYYY","0700A","0700P","WHITE","",1997,"",0,"03 3","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9251299",4620102520,"GVH6389","NY","PAS","05/19/2016",36,"SUBN","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0809A","","BK","","","WB 65TH ST @ 16TH AV","E",0,1180,"B","T","","","","GY","",2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8159103",8126507871,"V65DWB","NJ","PAS","03/15/2016",31,"4DSD","HYUND","T",34370,10410,13610,88888888,13,13,13,355450,"T102","D","0306P","","NY","O","35","W 30th St","",0,408,"l3","","YYYYY","0800A","0600P","GREEN","",0,"",0,"09 6","31-No Stand (Com. Mtr. Zone)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8658409",1405438071,"DSG6884","NY","PAS","04/01/2016",21,"P-U","NISSA","S",47030,52130,94730,20160920,83,83,0,981214,"KN04","0000","1158A","","K","O","1449","HANCOCK ST","",0,408,"D1","","BYBBYBB","1100A","1230P","SILVE","0",2006,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443730",5087975501,"AJ7528","NY","PSD","08/20/2015",7,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0230P","","","","","WB ATLANTIC AVE @ RO","CKAWAY AVE",0,1111,"D","T","","","","GY","",2009,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8529906",8044247804,"GNH2520","NY","PAS","04/18/2016",70,"4DSD","MAZDA","T",8140,7990,37290,20160401,114,114,114,363568,"T401","P","1220P","","Q","F","31-50","31st St","",0,408,"j3","","YYYYYYY","","","BL","",2010,"",0,"29-A","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890227",4611654023,"GVD4978","NY","PAS","10/26/2015",36,"4DSD","INFIN","V",0,0,0,0,NA,0,0,0,"","","1110A","","","","","SB PARSONS BV 72 AV","- 78 RD",0,1180,"B","T","","","","WH","",2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8441856",7492773961,"HAZ1842","NY","PAS","04/22/2016",37,"SUBN","JEEP","T",0,40404,40404,20170816,114,114,114,363069,"T401","S","0222P","0129P","Q","I","","Broadway / 31st Lot","",0,408,"h1","","Y","0800A","1000P","BK","",2015,"495-3001",0,"27 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4827435",4005317613,"GRP1339","NY","PAS","12/10/2015",5,"PICK","CHEVR","V",0,0,0,0,NA,0,0,0,"","","0201P","","","","","SB NOSTRAND AVE @ EA","STERN PKWY",0,1111,"C","T","","","","GY","",2014,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387142",8040756601,"T634415C","NY","999","07/15/2015",31,"SUBN","NS/OT","T",34890,0,0,88888888,18,18,18,330692,"T503","B1","0834A","","NY","I","N","W 56th St","30ft W/of 7th Ave",0,408,"l3","","YYYYY","0700A","0700P","BLACK","",0,"",0,"07 7","31-No Stand (Com. Mtr. Zone)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262307",7761180830,"GPW6264","NY","PAS","07/06/2015",71,"2DSD","HONDA","T",62660,17040,17130,20160606,107,107,107,358903,"T402","J","0854A","","Q","F","84-14","Smedley St","",0,408,"j6","","YYYYYYY","","","BK","",2014,"",0,"01 4","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6888574",5090415250,"EPD2596","NY","PAS","02/07/2016",7,"SUBN","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0913A","","","","","EB 65TH ST @ 16TH AV","E",0,1111,"D","T","","","","GY","",2014,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813253",7112276640,"GRJ7303","NY","PAS","08/15/2015",71,"SUBN","TOYOT","T",23230,85230,44930,20160605,90,90,90,361069,"T301","D","0102P","","K","F","716","Broadway","",0,408,"j6","","YYYYYYY","","","GY","",2005,"",0,"15 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6440201",1407195335,"HDD3067","NY","PAS","02/22/2016",21,"SDN","ME/BE","S",90780,64230,76330,20180112,60,60,0,538189,"KS13","0000","0748A","","K","O","2851","W 6 ST","",0,408,"D1","","YBBYBBB","0730A","0800A","BLACK","0",2008,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526824",7000686005,"BGB6090","NY","PAS","07/18/2015",37,"4DSD","NISSA","T",47990,9790,9890,20151225,108,108,108,362541,"T401","T","0239P","0213P","Q","F","42-16","Greenpoint Ave","",0,408,"h1","","Y","0830A","0700P","RD","",2002,"401-3015",0,"36 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4844542",4613561280,"HCR3988","NY","PAS","12/01/2015",36,"4DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","1052A","","","","","NB BOSTON RD @ ELY A","VE",0,1180,"B","T","","","","GY","",2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3545302",7933871800,"79616MD","NY","COM","10/17/2015",38,"VAN","FORD","T",11610,29890,31490,20170731,5,5,5,362581,"T101","D","1036A","","NY","F","163","Allen St","",0,408,"h1","","Y","0900A","0700P","WH","",2013,"",0,"04 1","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4029210",8036518193,"HBR8061","NY","PAS","11/03/2015",38,"4DSD","HYUND","T",9880,6780,6880,20171002,62,62,62,362537,"T302","K","0115P","","K","O","1779","66th St","",0,408,"h1","","Y","0830A","0700P","WH","",2016,"",0,"06 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4678548",8035375600,"85886MD","NY","COM","11/04/2015",14,"VAN","FRUEH","T",56530,27530,29830,88888888,84,84,84,361102,"T301","S","0552P","","K","F","75","Livingston St","",0,408,"c","","YYYYYYY","","","BROWN","",2014,"",0,"05 3","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531673",7386682244,"A8HNA","NY","SRF","08/18/2015",38,"4DSD","AUDI","T",29320,61720,10020,20160928,52,52,52,361387,"T201","C","1118A","","BX","F","147","E Gun Hill Rd","",0,408,"h1","","Y","0900A","0700P","BK","",2001,"",0,"06 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080603",7916910068,"56820JX","NY","COM","08/12/2015",14,"VAN","GMC","T",34550,0,0,20150930,17,17,17,353405,"T502","J","0229P","","NY","I","S","W 39th St","85ft E/of 7th Ave",0,408,"c","","Y","0100P","0700P","WH","",2008,"",0,"01 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7941013",7657439191,"25894MB","NY","COM","03/03/2016",37,"VAN","FORD","T",25390,18790,18810,20171231,19,19,19,354070,"T103","CC","1055A","1030A","NY","F","1270","Madison Ave","",0,408,"h1","","Y","0900A","0700P","BL","",2011,"127-3018",0,"22 7","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203801",7580786758,"GPT3190","NY","PAS","07/06/2015",71,"SUBN","ACURA","T",24090,22390,22670,20160526,113,113,113,353398,"T402","M","0610A","","Q","F","137-17","161st St","",0,408,"j6","","YYYYYYY","","","GY","",2004,"",0,"M 42","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178968",8033345044,"2028312","IA","PAS","08/10/2015",69,"DELV","NS/OT","T",45440,24050,21230,88880088,1,1,1,349538,"T105","H","0720A","","NY","F","136","William St","",0,408,"h1","","YYYYY","0700A","0700P","BLACK","",0,"",0,"001","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801712",1401695656,"GWR6756","NY","PAS","10/17/2015",21,"SDN","VOLVO","S",5280,40404,40404,20170323,72,72,0,669521,"KSO7","0000","1206P","","K","F","","3RD AVE MALL 37-38ST","",0,408,"D1","","BBBBBYB","1130A","0100P","SILVE","0",2001,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5163278",8259500991,"GTB8125","NY","PAS","12/10/2015",21,"SUBN","JEEP","T",17490,0,0,20161006,107,107,107,345092,"T402","X","0904A","","Q","I","E","86th Rd","80ft S/of Queens Blv",0,408,"d1","","Y","0830A","1000A","GY","",2015,"",0,"H 42","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8111037",8046797388,"2M12A","NY","OMT","03/03/2016",20,"4DSD","TOYOT","T",36690,11710,13610,20170228,30,30,30,330291,"T103","AA","0709A","","NY","O","504","W 146th St","",0,408,"d","","YYYYY","0700A","0400P","YELLO","",0,"",0,"CC7","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9941323",8070057968,"X41EPM","NJ","PAS","05/05/2016",20,"SUBN","ME/BE","T",15910,0,0,88888888,30,30,30,354084,"T103","L","0238P","","NY","I","W","Convent Ave","40ft N/of W 131st St",0,408,"d","","YYYYYYY","","","WHITE","",0,"",0,"I 77","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9004292",8036497001,"FXJ2541","NY","PAS","04/23/2016",37,"4DSD","JAGUA","T",37430,0,0,20160507,63,63,63,361332,"T302","F","1216P","1204P","K","I","E","E 59th St","15ft N/of Avenue N",0,408,"h1","","Y","0900A","0700P","GR","",2005,"333-3122",0,"20 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9087844",8161009480,"FXP1334","NY","PAS","04/09/2016",38,"4DSD","VOLKS","T",89730,80430,72730,20160422,77,77,77,361102,"T301","S","0341P","","K","F","704","Washington Ave","",0,408,"h1","","Y","0830A","0700P","WH","",2015,"",0,"19 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4620917",8022434759,"T627433C","NY","OMT","11/05/2015",21,"SUBN","CHEVR","T",6680,9830,9880,20160930,62,62,62,362237,"T302","C","1207P","","K","F","6501","16th Ave","",0,408,"d1","","Y","1100A","0100P","BK","",2015,"",0,"40 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7738988",4617729768,"EEA1782","NY","PAS","03/22/2016",36,"4DSD","ME/BE","V",0,0,0,0,NA,0,0,0,"","","0204P","","","","","EB EASTERN PKWY @ WA","SHINGTON AVE",0,1180,"B","T","","","","BK","",2011,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4019259",8021321337,"HAH5673","NY","PAS","10/31/2015",21,"SUBN","HONDA","T",45130,44930,51530,20171005,90,90,90,345228,"T301","A","0746A","","K","F","750","Grand St","",0,408,"d1","","Y","0730A","0800A","WH","",2009,"",0,"R 31","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596598",7665138160,"745ZLN","CT","PAS","08/07/2015",21,"2DSD","HONDA","T",18790,10110,10010,20150088,19,19,19,355156,"T103","A","1106A","","NY","F","304","E 90th St","",0,408,"d1","","Y  Y","1100A","1230A","WHITE","",0,"",0,"A 77","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5503975",7978713805,"D43CEV","NJ","PAS","12/28/2015",16,"SUBN","HONDA","T",24890,18650,18670,88888888,19,19,19,331794,"T103","J","1143A","","NY","O","1242","Lexington Ave","",0,408,"k2","","YYYYY","0700A","0100P","BLACK","",0,"",0,"CC1","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7366826",7123360023,"GHM2555","NY","PAS","02/25/2016",71,"4DSD","NISSA","T",35807,22390,35670,20170613,113,113,113,353083,"T402","L","0638A","","Q","F","137-24","Bennett St","",0,408,"j6","","YYYYYYY","","","BL","",2005,"",0,"O 42","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6472860",4616138760,"GZN1716","NY","PAS","02/09/2016",36,"4DSD","CADIL","V",0,40404,40404,0,NA,0,0,0,"","","0258P","","","","","SB UTICA AVE @ AVE I","",0,1180,"B","T","","","","RD","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10521154",8209014274,"DGR4664","NY","PAS","06/08/2016",38,"PICK","NISSA","T",0,40404,40404,20170731,114,114,114,361793,"T401","K","0948A","","Q","I","","Broadway / 31st Lot","",0,408,"h1","","Y","0800A","1000P","WH","",2001,"",0,"26-P","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4198477",4612859522,"T681097C","NY","OMT","11/13/2015",36,"4DSD","HYUND","V",0,0,0,0,NA,0,0,0,"","","0346P","","","","","NB OCEAN PKWY @ BEVE","RLEY RD",0,1180,"B","T","","","","BK","",2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9994962",8155029347,"81415AR","NY","COM","05/03/2016",20,"VAN","FORD","T",54000,0,0,20171130,94,94,94,355161,"T301","O","0314P","0215P","K","I","E","Kent Ave","30ft N/of N 7th St",20160503,408,"d","","YYYYY","0800A","0600P","BL","",2007,"",0,"M 31","20-No Parking (Com Plate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940710",7133905280,"GGW2286","NY","PAS","10/03/2015",16,"4DSD","HONDA","T",18090,10110,10010,20170523,17,17,17,338625,"T108","E","0919A","","NY","F","328","E 55th St","",0,408,"k2","","Y","0800A","0700P","GY","",2004,"",0,"01 8","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4536347",7814650100,"FPY1742","NY","PAS","11/17/2015",20,"CONV","CHEVR","T",54010,92430,42030,20151107,94,94,94,353041,"T301","M","0850A","","K","F","76","Kent St","",0,408,"d","","YYYYY","0800A","0600P","GY","",1997,"",0,"W 31","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5524507",8024438392,"56208MG","NY","COM","12/05/2015",40,"VAN","FRUEH","T",9540,26440,26490,88888888,111,111,111,357781,"T401","Q","1131A","","Q","F","212-01","41st Ave","",0,408,"e2","","YYYYYYY","","","BROWN","",2016,"",0,"43 4","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801971",8023787834,"EKW1711","NY","PAS","07/28/2015",68,"SUBN","MAZDA","T",0,0,0,20160822,60,60,60,341913,"T302","Y","1159A","","K","I","E","Stillwell Ave","420ft S/of Surf Ave",0,408,"a1","","","","","GY","",2008,"",0,"N 32","68-Not Pkg. Comp. w Psted Sign",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6801399",1388537837,"26420MA","NY","COM","01/19/2016",46,"DELV","ISUZU","P",10810,34870,34890,20160831,18,18,18,953161,"0018","0000","0450P","","","F","935","8TH AVE","",0,408,"F1","","BBBBBBB","ALL","ALL","WH","0",2012,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6908396",7035107137,"58038KA","NY","COM","02/02/2016",69,"VAN","FORD","T",10510,34190,34210,20160430,10,10,10,359592,"T102","D","0957A","","NY","F","682","6th Ave","",0,408,"h1","","YYYYY","0700A","0700P","WH","",2006,"",0,"26 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8691256",1409335835,"50007JT","NY","COM","04/15/2016",46,"VAN","MACK","P",10210,18670,18690,20170430,19,19,401,924552,"0401","0000","0118P","","","F","1498","3RD AVE","",0,408,"F1","","YYYYYYY","ALL","ALL","GREEN","0",1995,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569422",7083376128,"CHT8571","NY","PAS","07/03/2015",17,"4DSD","BMW","T",21790,40404,40404,20170511,1,1,1,361841,"T105","D","0855A","","NY","F","225","Greenwich St","",0,408,"c4","","YYYYYYY","0700A","0700P","WH","",2007,"",0,"001","17-No Stand (exc auth veh)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824017",8028001221,"7J78C","NY","OMT","06/30/2015",13,"TAXI","TOYOT","T",24890,18090,18110,20151031,18,18,18,356181,"T106","X","0216P","","NY","F","671","Lexington Ave","",0,408,"c2","","YYYYYYY","","","YW","",2013,"",0,"CC1","13-No Stand (taxi stand)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8690223",1409328624,"48771JZ","NY","COM","04/11/2016",46,"VAN","FORD","P",10010,18730,18750,0,19,19,401,927305,"0401","0000","1009A","","NY","O","1680","1ST AVE","",0,408,"F1","","BBBBBBB","ALL","ALL","WHITE","0",2009,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9007688",8045784982,"EWN1057","NY","PAS","04/16/2016",38,"SUBN","ACURA","T",68090,0,0,20160427,112,112,112,361836,"T402","R","0344P","","Q","I","E","Woodhaven Blvd","29ft N/of 66th Ave",0,408,"h1","","Y","0900A","1000P","BLACK","",2016,"",0,"K 42","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9212842",4619333141,"GRP7635","NY","PAS","05/03/2016",36,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0157P","","BX","","","NB WEBSTER AV E179 S","T - E187 ST",0,1180,"B","T","","","","BK","",2011,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8082542",8040478984,"26339ME","NY","COM","03/28/2016",40,"VAN","GMC","T",18790,10010,45590,20180228,19,19,19,363135,"T103","N","0123P","","NY","O","400","E 90th St","",0,408,"e2","","YYYYYYY","","","WHITE","",2008,"",0,"01 7","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625943",8024237842,"DLY1007","NY","PAS","11/25/2015",20,"SUBN","ME/BE","T",8940,8590,8690,20160129,114,114,114,361287,"T401","U","0134P","","Q","F","35-18","37th St","",0,408,"d","","YYYYY","0800A","0600P","WH","",2009,"",0,"28 4","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607912",7313164506,"FLUSH2","NY","COM","07/06/2015",16,"VAN","GMC","T",18310,27790,24890,20151130,19,19,19,353431,"T103","CC","1031A","0932A","NY","F","116","E 66th St","",20150706,408,"k2","","Y","0800A","0700P","GY","",2009,"",0,"61 7","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4668334",8038720581,"75470MC","NY","COM","10/29/2015",53,"VAN","MITSU","T",10810,34350,34370,20151231,14,14,14,361808,"T102","K","1256P","","NY","F","387","8th Ave","",0,408,"f6","","","","","ORANG","",2012,"",0,"02 6","53-Safety Zone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466393",7657839831,"Z65DBS","NJ","PAS","09/12/2015",37,"SUBN","HONDA","T",13610,0,0,88888888,20,20,20,359282,"T800","A2","0925P","0918P","NY","I","E","Broadway","200ft N/of W 75th St",0,408,"h1","","Y","0800A","1000P","SILVE","",0,"108-3045",0,"C 77","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997738",7685970569,"GGU3799","NY","PAS","10/20/2015",38,"4DSD","ACURA","T",6880,8830,8880,20170709,62,62,62,358854,"T302","H","0550P","","K","F","4520","18th Ave","",0,408,"h1","","YYYYY","0830A","0700P","GREY","",2013,"",0,"27 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8357436",5090866302,"HEB3273","NY","PAS","03/18/2016",7,"SUBN","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0610P","","","","","MCDONALD AVE (S/B) @","VANDERBILT ST",0,1111,"D","T","","","","BL","",2015,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566664",7075413442,"FRZ7904","NY","PAS","06/29/2015",37,"4DSD","LEXUS","T",14630,92430,34830,20151129,62,62,62,362281,"T302","O","0141P","0117P","K","O","368","Avenue U","",0,408,"h1","","Y","0800A","0700P","GY","",2015,"354-3004",0,"33 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4379293",7491150020,"FAX1782","NY","PAS","11/08/2015",14,"2DSD","NS/OT","T",34730,10410,29900,20160520,18,18,18,353131,"T106","E","1100A","","NY","O","18","W 48th St","",0,408,"c","","YYYYYYY","","","OTHER","",2010,"",0,"25 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8292511",4617946585,"GZK4354","NY","PAS","03/29/2016",36,"4DSD","ME/BE","V",0,0,0,0,NA,0,0,0,"","","1232P","","","","","SB FRANCIS LEWIS BLV","D @ STATION RD",0,1180,"B","T","","","","BK","",2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177784",8034519352,"BLANKPLATE","99","999","08/08/2015",74,"4DSD","CHEVR","T",26580,15720,73120,88880088,42,42,42,352973,"T801","B","1146P","","BX","F","423","E 164th St","",0,408,"j2","","","","","BLACK","",0,"",0,"A 21","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9908575",8047796203,"XBDE21","NJ","PAS","05/10/2016",69,"VAN","FORD","T",21690,25990,13610,88880088,1,1,1,362548,"T101","D","0404P","","NY","O","107","Grand St","",0,408,"h1","","Y","0900A","0700P","BLUE","",0,"",0,"76 1","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8025202",7951195194,"67031MD","NY","COM","03/08/2016",14,"PICK","FORD","T",17050,12310,12410,20170531,9,9,9,356960,"T101","X","0730A","","NY","F","316","E 3rd St","",0,408,"c","","YYYYY","0700A","0600P","BK","",2001,"",0,"20 1","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
