"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"1496515",7805053133,"S93EJP","NJ","PAS","10/14/2014",38,"4DSD","HONDA","T",13610,35770,35790,"01/01/88888888 12:00:00 PM",24,24,24,352070,"T103","Q","0752P","","NY","F","2643","Broadway","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","1000P","SILVE",NA,0,"",0,"C 77","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3815761",7165051570,"ESU6847","NY","PAS","06/06/2015",39,"4DSD","CHEVR","T",31550,25250,29600,"01/01/20150712 12:00:00 PM",122,122,122,355055,"T303","E","1022A","0810A","R","F","56","Hancock St","","01/05/0001 12:00:00 PM",408,"d","","Y","0800A","0700P","GR",NA,1996,"",0,"06-A","39-Overtime PKG-Time Limt Post","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2330041",7031013641,"EXV6672","NY","PAS","04/13/2015",21,"4DSD","HONDA","T",0,0,0,"01/01/20160203 12:00:00 PM",75,75,75,337785,"T301","Y","0957A","","K","I","E","Vermont St","120ft N/of Stanley A","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0930A","1100A","GY",NA,2013,"",0,"W 31","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4939136",1379941519,"FPE4373","NY","PAS","01/14/2015",67,"SUBN","GMC","P",75430,19230,80430,"01/01/20150907 12:00:00 PM",77,77,77,902634,"0077","0000","0937A","","K","O","137","SCHENECTADY AVE","","01/05/0001 12:00:00 PM",408,"C3","","BBBBBBB","ALL","ALL","BK",0,2001,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7729284",4604851128,"GTR3759","NY","OMS","01/21/2015",36,"SUBN","DODGE","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0321P","","","","","EB SHORE PKWY @ WEST","AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6194858",7302789939,"32417PC","NY","IRP","12/26/2014",84,"DELV","INTER","T",24890,18770,18790,"01/01/20150531 12:00:00 PM",19,19,19,353192,"T103","E","0751A","","NY","F","1352","Lexington Ave","","01/05/0001 12:00:00 PM",408,"k7","","","","","WHITE",NA,2014,"",0,"CC1","84-Platform lifts in low posit","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9532133",7574789186,"GRK1254","NY","PAS","06/30/2015",40,"SUBN","CHEVR","T",9730,17330,7430,"01/01/20160825 12:00:00 PM",62,62,62,330578,"T302","U","0605A","","K","F","2243","63rd St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","GY",NA,2002,"",0,"W 32","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1249993",7128737169,"GNC1430","NY","PAS","04/30/2015",38,"4DSD","NISSA","T",51090,24490,24440,"01/01/20160415 12:00:00 PM",103,103,103,361864,"T402","C","0454P","","Q","F","168-15","Jamaica Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","MR",NA,0,"",0,"05 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8516874",8022654050,"FZW2938","NY","PAS","01/21/2015",40,"SUBN","ACURA","T",42630,9280,9330,"01/01/20160622 12:00:00 PM",66,66,66,353406,"T302","A","1221P","","K","F","5423","Fort Hamilton Pky","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","GY",NA,2012,"",5,"43 3","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6046146",7073067100,"FCZ5027","NY","PAS","03/20/2015",37,"4DSD","LEXUS","T",14630,35630,35680,"01/01/20161020 12:00:00 PM",61,61,61,361333,"T302","R","0227P","0220P","K","F","1822","Avenue U","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","GY",NA,2007,"306-3060",0,"15 3","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1131333",8015562466,"DWR7596","NY","PAS","01/30/2015",16,"SUBN","DODGE","T",18450,0,0,"01/01/20161227 12:00:00 PM",19,19,19,356260,"T103","S","0443P","","NY","I","N","E 73rd St","60ft W/of York Ave","01/05/0001 12:00:00 PM",408,"k2","","Y  Y","0800A","0500P","BK",NA,2006,"",0,"C 77","16A-No Std (Com Veh) Non-COM","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11159011",8011709021,"11760JY","NY","COM","10/07/2014",21,"VAN","CHEVR","T",32590,60790,35290,"01/01/88888888 12:00:00 PM",100,100,100,345518,"T402","M","1141A","","Q","F","260","Beach 81st St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","WHITE",NA,2007,"",0,"Q 42","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5034406",7483193104,"EPJ1985","NY","PAS","06/30/2014",21,"2DSD","NISSA","T",0,0,0,"01/01/20150306 12:00:00 PM",107,107,107,345518,"T402","M","1038A","","Q","I","N","162nd St","400ft E/of Union Trn","01/05/0001 12:00:00 PM",408,"d1","","Y","1030A","1200A","GY",NA,2012,"",0,"E 42","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7594689",4601644008,"T632041C","NY","OMT","08/01/2014",36,"SUBN","ME/BE","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0910A","","","","","WB QUEENS BLVD @ 36T","H ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","BK",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5821276",7526356605,"GKN1229","NY","PAS","12/26/2014",21,"SUBN","NISSA","T",90330,23930,40030,"01/01/20150929 12:00:00 PM",83,83,83,357052,"T301","M","0952A","","K","F","98","Weirfield St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0900A","1030A","TN",NA,2009,"",0,"O 31","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7031986",4607610690,"DSV9076","NY","PAS","05/28/2015",36,"SUBN","NISSA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0358P","","","","","WB QUEENS BLVD @ 56T","H ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2009,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11780133",1370904940,"CL114696","DE","PAS","09/05/2014",46,"VAN","MERCU","P",10610,34370,34390,"01/01/20140830 12:00:00 PM",18,18,406,911170,"0406","0000","1105A","","NY","F","370","7 AVE","","01/05/0001 12:00:00 PM",408,"C3","","BBBBBBB","ALL","ALL","BL",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1416382",1372614590,"FTK1677","NY","PAS","10/03/2014",21,"SDN","NISSA","P",0,40404,40404,"01/01/20151107 12:00:00 PM",81,81,81,902700,"0081","0000","0810A","","K","F","375","LEWIS","","01/05/0001 12:00:00 PM",408,"D1","","BBBBBBB","ALL","ALL","BK",0,2010,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7697529",5082543647,"VBC7864","VA","PAS","09/02/2014",7,"4D","NISSA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0308P","","","","","ATLANTIC AVE (W/B) @","KINGSTON AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","BLK",NA,2006,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2693165",8005152619,"CTL5963","NY","PAS","08/21/2014",21,"SUBN","FORD","T",17610,10210,10110,"01/01/20160311 12:00:00 PM",13,13,13,361092,"T102","I","1009A","","NY","F","209","E 31st St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","1000A","1130A","GY",NA,0,"",0,"02 6","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8809156",1371461545,"GLR8333","NY","PAS","09/01/2014",71,"SDN","SAAB","P",0,40404,40404,"01/01/20151112 12:00:00 PM",25,25,162,954681,"0162","0000","1008A","","NY","O","112","E 128 TH ST","","01/05/0001 12:00:00 PM",408,"J3","","BBBBBBB","ALL","ALL","GY",0,2006,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8375183",4603332245,"EEK8223","NY","PAS","10/23/2014",36,"SUBN","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1257P","","","","","EB SHORE PKWY @ WEST","AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","RD",NA,2008,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8567109",7795969550,"GNG5542","NY","PAS","04/07/2015",71,"CONV","ME/BE","T",13610,17410,17430,"01/01/20160317 12:00:00 PM",14,14,14,362166,"T102","N","0449P","","NY","F","936","Broadway","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","WH",NA,1998,"",0,"05 6","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"264570",7581963561,"GJP2612","NY","PAS","11/28/2014",21,"4DSD","TOYOT","T",46620,26610,47120,"01/01/20151015 12:00:00 PM",41,41,41,359310,"T202","E","0832A","","BX","O","1075","Longfellow Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0800A","0900A","BLACK",NA,2012,"",0,"17A","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2253436",7513825865,"28093ME","NY","COM","07/03/2014",21,"DELV","INTER","T",41730,37380,37430,"01/01/20150131 12:00:00 PM",63,63,63,330138,"T802","A","0100A","","K","F","5823","Foster Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","1200A","0300A","RED",NA,2008,"",0,"A 31","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9504171",7962768344,"FEN1314","NY","PAS","08/23/2014",38,"4DSD","BUICK","T",65590,25340,25440,"01/01/20140829 12:00:00 PM",107,107,107,350334,"T402","R","0249P","","Q","F","190-17","Union Tpke","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BK",NA,2010,"",0,"D 42","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"909265",7656355730,"FRP8084","NY","PAS","10/09/2014",37,"2DSD","FIAT","T",7790,9090,64290,"01/01/20150907 12:00:00 PM",109,109,109,355088,"T401","I","0527P","0521P","Q","O","38-12","30th Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","BK",NA,2012,"407-2267",0,"28-P","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8019241",5082453956,"T631038C","NY","OMT","08/28/2014",7,"4DSD","LINCO","V",0,27310,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0659P","","","","","BRUCKNER BLVD (E/B)","@ WHITE PLAINS RD","01/05/0001 12:00:00 PM",1111,"D","T","","","","MR",NA,2006,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"261770",7054229642,"712UDV","CT","PAS","05/20/2015",31,"SUBN","SUBAR","T",34310,13610,10510,"01/01/20150088 12:00:00 PM",17,17,17,356505,"T106","I","0310P","","NY","F","20","W 27th St","","01/05/0001 12:00:00 PM",408,"l3","","YYYYY","0800A","0600P","SILVE",NA,0,"",0,"99 6","31-No Stand (Com. Mtr. Zone)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2369850",8014878814,"FTG4923","NY","PAS","04/04/2015",40,"SUBN","CADIL","T",11710,36390,36430,"01/01/20150331 12:00:00 PM",26,26,26,357322,"T103","D","0154P","","NY","F","1477","Amsterdam Ave","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","WH",NA,2007,"",4,"31 7","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4014173",7128716014,"DJX1657","NY","PAS","01/07/2015",38,"4DSD","NISSA","T",40890,24050,24100,"01/01/20160829 12:00:00 PM",106,106,106,361864,"T402","C","0307P","","Q","O","161-11","Cross Bay Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BK",NA,2012,"",0,"27 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2310263",7983115441,"75467MC","NY","COM","08/05/2014",14,"VAN","MITSU","T",10110,18810,18820,"01/01/20141231 12:00:00 PM",19,19,19,355052,"T103","L","0614P","","NY","F","1751","2nd Ave","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0400P","0700P","WH",NA,2012,"",0,"A 77","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1797181",8033562973,"FWZ1205","NY","PAS","03/04/2015",74,"4DSD","AUDI","T",36930,14230,14280,"01/01/88888888 12:00:00 PM",63,63,63,359624,"T302","K","0109P","","K","O","1700","E 48th St","","01/05/0001 12:00:00 PM",408,"j2","","","","","GREEN",NA,0,"",0,"11 3","74-Missing Display Plate","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7120813",5080593994,"HJD7914","PA","PAS","05/21/2014",7,"SW","ISUZU","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1041A","","","","","ASTORIA BLVD (W/B) @","94TH ST","01/05/0001 12:00:00 PM",1111,"D","T","","","","",NA,0,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3856770",7968247883,"61074MC","NY","COM","10/18/2014",14,"UTIL","FORD","T",36410,13610,11112,"01/01/88888888 12:00:00 PM",32,32,32,330076,"T103","AA","0726A","","NY","F","638","W 132nd St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","WHITE",NA,2013,"",0,"L 77","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"986373",7073816156,"Y31EWU","NJ","PAS","01/20/2015",37,"4DSD","LEXUS","T",25390,18790,18810,"01/01/88888888 12:00:00 PM",19,19,19,358659,"T103","J","1233P","1143A","NY","F","1260","Madison Ave","","01/01/20150120 12:00:00 PM",408,"h1","","Y","0900A","0700P","GREY",NA,0,"127-4713",0,"C 77","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3822520",7941829393,"31361MG","NY","COM","04/03/2015",14,"DELV","FRUEH","T",21090,0,0,"01/01/88888888 12:00:00 PM",1,1,1,359622,"T101","G","1246P","","NY","I","N","Front St","30ft E/of Old Slip","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","WHITE",NA,2004,"",0,"29 1","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5676560",7663434729,"GPX6112","NY","PAS","12/11/2014",37,"4DSD","NISSA","T",7740,7790,7890,"01/01/20160504 12:00:00 PM",114,114,114,358640,"T401","S","1229P","1212P","Q","F","30-11","29th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","GY",NA,2014,"423-3058",0,"52-A","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10552710",7581956090,"GMK9824","NY","PAS","10/03/2014",21,"4DSD","TOYOT","T",8320,55520,77150,"01/01/20160128 12:00:00 PM",49,49,49,359310,"T202","E","0814A","","BX","F","692","Allerton Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y","0800A","0830A","GY",NA,2010,"",0,"11A","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8036246",4601266282,"JNM3041","PA","PAS","07/17/2014",36,"SW","JEEP","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0958A","","","","","SB BAYCHSTR AV. SCHI","EFFELN AV - NEEDHM A","01/05/0001 12:00:00 PM",1180,"B","T","","","","",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2612908",1347136435,"GRF4946","NY","PAS","04/26/2015",40,"SUBN","HONDA","P",35580,12330,19630,"01/01/20160531 12:00:00 PM",70,70,139,947306,"0139","0000","0215P","","K","O","200","E 17 ST","","01/05/0001 12:00:00 PM",408,"C","","BBBBBBB","0  :","0  :","BK",0,2013,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4923532",7434349918,"GNB1799","NY","PAS","02/11/2015",38,"4DSD","BMW","T",60810,22210,66290,"01/01/20160324 12:00:00 PM",106,106,106,353104,"T402","R","0605P","","Q","F","135-30","Rockaway Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","RD",NA,2003,"",0,"O 42","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4904692",1344256028,"GPJ5180","NY","PAS","06/15/2014",20,"SUBN","VOLKS","X",0,0,0,"01/01/20160329 12:00:00 PM",100,100,835,190,"0835","0000","1130A","","Q","F","","FORT TRLDAN","FISHERMAN LOT","01/05/0001 12:00:00 PM",408,"J7","","BBBBBBB","0  :","0  :","BLACK",0,2014,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5126881",7880767708,"XAJY98","NJ","PAS","04/20/2015",69,"REFG","ISUZU","T",10910,34190,34210,"01/01/88880088 12:00:00 PM",10,10,10,361137,"T102","J","0202P","","NY","F","193","9th Ave","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0800A","0600P","WHITE",NA,0,"",0,"15 6","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7758646",4602546298,"FTJ9094","NY","PAS","09/24/2014",36,"SUBN","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1216P","","","","","WB GOETHLS RD N. LAM","BRT ST - SOUTH AV","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2011,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1923832",1368417784,"2941MD","NY","COM","06/25/2015",38,"VAN","FORD","P",10810,34630,34650,"01/01/20170228 12:00:00 PM",NA,0,420,939586,"0420","0000","0933A","","NY","F","689","8TH AVE","","01/05/0001 12:00:00 PM",408,"I4","","BBBBBBB","ALL","ALL","WHT",0,2013,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6773670",5081985843,"UAD45B","NJ","PAS","08/03/2014",7,"WAGO","JEEP","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1048P","","","","","BORDEN AVE (E/B) @ G","REENPOINT AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","BK",NA,2002,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6281065",7603374005,"CUL9790","NY","PAS","04/21/2015",21,"VAN","DODGE","T",6330,5680,5780,"01/01/20161230 12:00:00 PM",78,78,78,358598,"T302","C","1145A","","K","F","354","12th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","BL",NA,1994,"",0,"59 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10424415",7784777759,"CKP4841","NY","PAS","12/19/2014",20,"SUBN","ME/BE","T",8790,8240,8390,"01/01/20161205 12:00:00 PM",114,114,114,358580,"T401","O","0413P","","Q","O","32-23","37th Ave","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0800A","0600P","BK",NA,2010,"",0,"O-PM","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9696787",8008105707,"FBB8067","NY","PAS","08/14/2014",38,"SUBN","ROVER","T",59990,12840,51790,"01/01/20140802 12:00:00 PM",112,112,112,358646,"T402","D","0946P","","Q","F","95-25","Queens Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","1000P","BK",NA,2006,"",0,"15 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1697313",7096169490,"GEJ4043","NY","PAS","07/14/2014",38,"PICK","DODGE","T",66390,10890,97130,"01/01/20150303 12:00:00 PM",108,108,108,358155,"T401","M","0717A","","Q","O","51-10","Vernon Blvd","","01/05/0001 12:00:00 PM",408,"h1","","YYYYYYY","","","BL",NA,1998,"",0,"D 41","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5935260",1379473354,"GSN5931","NY","PAS","03/22/2015",46,"SDN","NISSA","P",77150,64220,45120,"01/01/20161117 12:00:00 PM",43,43,43,932790,"0043","0000","1250A","1250P","BX","F","767","WHITE PLAINS RD","","01/05/0001 12:00:00 PM",408,"J3","","BBBBBBB","ALL","ALL","BLACK",0,2015,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10871281",7616860412,"JPC4516","PA","PAS","11/04/2014",20,"4DSD","NISSA","T",47530,20230,62630,"01/01/20150488 12:00:00 PM",90,90,90,343915,"T730","B","0825A","","K","F","1","Harrison Pl","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0800A","0600P","BLACK",NA,0,"",0,"03 3","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3918470",8012821011,"GDE6343","NY","PAS","11/28/2014",21,"4DSD","AUDI","T",78430,34130,78120,"01/01/20141218 12:00:00 PM",90,90,90,337779,"T301","A","0916A","","K","F","172","S 4th St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0900A","1030A","BK",NA,2001,"",0,"14 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7695109",5084497185,"18487LV","NY","OML","01/03/2015",7,"SUBN","FORD","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0538P","","","","","CLOVE RD (N/B) @ BAR","D AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","WH",NA,2009,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11495437",7085082665,"T652991C","NY","OMT","10/10/2014",38,"SUBN","CHEVR","T",90880,18950,14330,"01/01/20150430 12:00:00 PM",62,62,62,361284,"T302","R","1020A","","K","F","1415","W 8th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BK",NA,2011,"",0,"06 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3021029",8012071320,"GNY3485","NY","PAS","10/23/2014",38,"4DSD","OLDSM","T",51790,8590,8790,"01/01/20160714 12:00:00 PM",115,115,115,357761,"T401","F","0529P","","Q","F","35-50","Junction Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","GY",NA,1989,"",0,"15 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2870509",7305575744,"15099JW","NY","COM","07/09/2014",69,"VAN","CHEVR","T",10410,17330,17350,"01/01/20151231 12:00:00 PM",13,13,13,359607,"T102","H","0844A","","NY","F","97","5th Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","WHITE",NA,2010,"",0,"08 6","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3435963",7793582342,"EUH8290","NY","PAS","01/25/2015",16,"4DSD","HYUND","T",10210,18770,18790,"01/01/20150813 12:00:00 PM",19,19,19,354125,"T103","Q","1015A","","NY","F","1587","3rd Ave","","01/05/0001 12:00:00 PM",408,"k2","","YYYYYYY","","","BL",NA,2009,"",0,"C 77","16A-No Std (Com Veh) Non-COM","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7889674",5085989363,"T671564C","NY","OMT","05/02/2015",7,"SUBN","CHEVR","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0413P","","","","","ATLANTIC AVE (E/B) @","LOGAN ST","01/05/0001 12:00:00 PM",1111,"D","T","","","","BK",NA,2015,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5340319",7086147667,"42031JM","NY","COM","01/13/2015",46,"VAN","FRUEH","T",14590,22890,23130,"01/01/88888888 12:00:00 PM",5,5,5,361132,"T105","C","0144P","1200P","NY","O","196","Centre St","","01/01/20150113 12:00:00 PM",408,"F1","","","","","WHITE",NA,0,"",0,"092","46B-Double Parking (Com-100Ft)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11331723",1379239448,"71819KA","NY","COM","06/10/2015",78,"PICK","CHEVR","P",86530,54070,12130,"01/01/20150531 12:00:00 PM",71,71,71,956196,"0071","0000","1057P","","K","F","1539","UNION ST","","01/05/0001 12:00:00 PM",408,"J3","","YYYYYYY","0900P","0500A","WH",0,2005,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5881892",7014133147,"XU371F","NJ","PAS","10/30/2014",10,"DELV","UD","T",10010,18550,18570,"01/01/88880088 12:00:00 PM",19,19,19,358664,"T103","S","0300P","","NY","O","1504","1st Ave","","01/05/0001 12:00:00 PM",408,"b","","YYYYYYY","","","WHITE",NA,0,"",0,"03 7","10-No Stopping","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11312662",7021707526,"ESW6578","NY","PAS","09/30/2014",50,"SUBN","HONDA","T",0,0,0,"01/01/20150530 12:00:00 PM",102,102,102,354165,"T402","X","0246A","","Q","I","E","85th Rd","0ft N/of 80th St","01/05/0001 12:00:00 PM",408,"e5","","","","","BR",NA,2014,"",0,"H 42","50-Crosswalk","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10344054",7410789426,"EHY4485","NY","PAS","11/20/2014",17,"SUBN","HONDA","T",12220,23920,73720,"01/01/20141129 12:00:00 PM",52,52,52,356312,"T801","B","1147P","","BX","F","392","Bedford Park Blvd","","01/05/0001 12:00:00 PM",408,"c4","","YYYYYYY","","","GREEN",NA,2013,"",0,"K 21","17-No Stand (exc auth veh)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11422485",7996318013,"34667JF","NY","COM","10/01/2014",21,"VAN","GMC","T",10210,18530,18550,"01/01/20150831 12:00:00 PM",19,19,19,332086,"T103","O","0752A","","NY","F","1370","3rd Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y","0730A","0800A","WH",NA,1997,"",0,"10 7","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7573207",4604830368,"ASK5714","NY","PAS","01/21/2015",36,"SUBN","LEXUS","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0933A","","","","","SB PENNSYLVANIA AVE","@ SCHROEDERS AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","GL",NA,1999,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
